" Wednesday - September 10 at  10pm  Temperature: 66 ,deg;F","Dewpoint: 49 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 53% Rain: <10%","Thunder: <10%"
" Wednesday - September 10 at  11pm  Temperature: 64 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 8%","Precipitation Potential (%): 0%","Relative Humidity (%): 60% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  12am  Temperature: 62 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 8%","Precipitation Potential (%): 0%","Relative Humidity (%): 65% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  1am  Temperature: 60 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 69% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  2am  Temperature: 59 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 72% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  3am  Temperature: 58 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 76% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  4am  Temperature: 57 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 78% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  5am  Temperature: 56 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  6am  Temperature: 55 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 9%","Precipitation Potential (%): 0%","Relative Humidity (%): 83% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  7am  Temperature: 55 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 84% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  8am  Temperature: 56 ,deg;F","Dewpoint: 50 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 14%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  9am  Temperature: 61 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 13%","Precipitation Potential (%): 0%","Relative Humidity (%): 70% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  10am  Temperature: 66 ,deg;F","Dewpoint: 51 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 11%","Precipitation Potential (%): 0%","Relative Humidity (%): 59% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  11am  Temperature: 72 ,deg;F","Dewpoint: 52 ,deg;F","Heat Index: N/A","Surface Wind: NE 3mph Sky Cover (%): 10%","Precipitation Potential (%): 0%","Relative Humidity (%): 49% Rain: <10%","Thunder: <10%"
" Thursday - September 11 at  12pm  Temperature: 76 ,deg;F","Dewpoint: 52 ,deg;F","Heat Index: 76 ,deg;F","Surface Wind: NE 5mph Sky Cover (%): 12%","Precipitation Potential (%): 0%","Relative Humidity (%): 43% Rain: <10%","Thunder: <10%"
